Company,TypeName,Ram,OpSys,Weight,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand
HP,2 in 1 Convertible,4,Other,1.4,True,False,135.0942111925629,Other Intel Processor,0,0,Intel
Asus,Ultrabook,8,Windows,1.45,False,True,165.6321180513006,Intel Core i5,0,512,Nvidia
HP,2 in 1 Convertible,8,Windows,1.28,True,False,165.6321180513006,Intel Core i5,0,256,Intel
HP,Ultrabook,8,Windows,1.54,False,False,157.3505121487356,Intel Core i7,0,512,Intel
HP,Notebook,4,Other,1.86,False,False,100.45466986113651,Other Intel Processor,0,128,Intel
Asus,Gaming,16,Windows,2.1,False,False,141.21199808219862,Intel Core i7,1000,128,Nvidia
Dell,Notebook,8,Other,2.83,False,False,127.33567457123111,Intel Core i7,1000,0,AMD
Lenovo,Ultrabook,8,Windows,1.96,False,True,157.3505121487356,Intel Core i7,0,256,Nvidia
Asus,Notebook,8,Windows,2.3,False,True,141.21199808219862,Intel Core i7,0,256,Nvidia
Dell,Notebook,8,Windows,1.9,False,False,141.21199808219862,Intel Core i5,0,128,Intel
Asus,Notebook,4,Windows,2.0,False,False,100.45466986113651,Other Intel Processor,1000,0,Intel
HP,2 in 1 Convertible,8,Windows,1.28,True,False,165.6321180513006,Intel Core i7,0,256,Intel
Dell,Notebook,8,Windows,1.62,True,False,165.6321180513006,Intel Core i5,1000,0,Intel
Lenovo,Notebook,4,Other,2.2,False,False,141.21199808219862,Intel Core i3,1000,0,Intel
Lenovo,Notebook,8,Windows,2.3,False,True,141.21199808219862,Intel Core i5,1000,0,Intel
HP,Notebook,8,Windows,1.84,False,False,141.21199808219862,Intel Core i5,0,256,AMD
Toshiba,Notebook,4,Windows,1.05,False,False,165.6321180513006,Intel Core i5,0,128,Intel
Lenovo,Gaming,8,Other,2.5,False,True,141.21199808219862,Intel Core i5,1000,0,Nvidia
Dell,Ultrabook,16,Windows,1.29,True,False,276.053530085501,Intel Core i7,0,512,Intel
HP,Notebook,4,Windows,2.07,False,False,141.21199808219862,Intel Core i5,500,0,Intel
Toshiba,Ultrabook,8,Windows,1.2,False,False,117.82653006268643,Intel Core i5,0,256,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.37,True,True,165.6321180513006,Intel Core i7,0,256,Intel
Acer,Notebook,8,Windows,1.56,False,True,157.3505121487356,Intel Core i5,0,256,Intel
Dell,Workstation,8,Windows,2.23,False,False,141.21199808219862,Intel Core i7,1000,0,Nvidia
Lenovo,Notebook,4,Windows,2.38,False,False,100.45466986113651,Intel Core i5,500,0,Intel
Lenovo,Notebook,4,Other,2.2,False,False,141.21199808219862,Intel Core i3,1000,0,AMD
Toshiba,Notebook,8,Windows,2.0,False,True,141.21199808219862,Intel Core i7,0,256,Intel
Lenovo,Notebook,4,Windows,1.44,False,True,165.6321180513006,Intel Core i3,0,180,Intel
Samsung,Ultrabook,16,Windows,1.23,False,False,146.86047800548656,Intel Core i7,0,256,Nvidia
Dell,Ultrabook,8,Windows,1.6,False,False,176.23257360658386,Intel Core i7,0,256,Intel
Asus,Notebook,4,Other,2.0,False,False,100.45466986113651,Other Intel Processor,1000,0,Intel
Xiaomi,Ultrabook,8,Windows,1.28,False,True,165.6321180513006,Intel Core i5,0,256,Nvidia
Dell,Notebook,4,Windows,2.18,False,False,141.21199808219862,Intel Core i5,1000,128,Nvidia
HP,Notebook,4,Windows,2.04,False,False,141.21199808219862,Intel Core i5,0,256,Intel
HP,2 in 1 Convertible,4,Windows,1.28,True,False,165.6321180513006,Intel Core i5,0,256,Intel
HP,2 in 1 Convertible,4,Windows,2.3,True,False,100.45466986113651,Intel Core i5,500,0,Intel
Asus,Notebook,4,Windows,1.65,False,False,111.1413368676404,Other Intel Processor,0,0,Intel
Lenovo,Notebook,8,Windows,2.2,False,True,141.21199808219862,Intel Core i7,1000,0,Nvidia
Dell,Notebook,4,Windows,2.2,False,False,100.45466986113651,Other Intel Processor,500,0,Intel
HP,2 in 1 Convertible,4,Windows,1.28,True,False,165.6321180513006,Intel Core i5,0,256,Intel
Dell,Notebook,4,Other,2.18,False,False,100.45466986113651,Intel Core i3,1000,0,AMD
Asus,Gaming,12,Windows,2.2,False,False,127.33567457123111,Intel Core i5,1000,128,Nvidia
Acer,Netbook,4,Other,1.25,False,True,135.0942111925629,Other Intel Processor,0,0,Intel
Lenovo,Notebook,4,Windows,2.8,False,False,106.11306214269258,AMD Processor,500,0,AMD
HP,Notebook,4,Windows,1.95,False,False,157.3505121487356,Intel Core i5,0,128,Intel
HP,2 in 1 Convertible,16,Windows,1.42,True,False,276.053530085501,Intel Core i7,0,256,Intel
Samsung,Ultrabook,8,Windows,1.17,False,False,146.86047800548656,Intel Core i7,0,256,Intel
Lenovo,Ultrabook,8,Windows,1.32,False,True,157.3505121487356,Intel Core i5,0,256,Intel
MSI,Gaming,16,Windows,2.43,False,True,254.67134914246222,Intel Core i7,2000,512,Nvidia
Toshiba,Notebook,8,Windows,1.05,False,False,165.6321180513006,Intel Core i5,0,256,Intel
Dell,Gaming,8,Other,2.62,False,False,141.21199808219862,Intel Core i7,1000,0,Nvidia
HP,Notebook,8,Windows,2.04,False,False,141.21199808219862,Intel Core i7,1000,0,Nvidia
Dell,Notebook,4,Windows,2.18,False,False,100.45466986113651,Intel Core i3,1000,0,AMD
Dell,Notebook,8,Windows,1.9,False,False,141.21199808219862,Intel Core i5,500,0,Intel
Dell,2 in 1 Convertible,8,Windows,1.24,True,False,276.053530085501,Intel Core i7,0,512,Intel
Asus,Gaming,32,Windows,3.58,False,True,127.33567457123111,Intel Core i7,0,512,Nvidia
Dell,2 in 1 Convertible,16,Windows,1.22,True,False,165.6321180513006,Intel Core i7,0,256,Intel
Lenovo,Ultrabook,8,Windows,1.13,False,True,157.3505121487356,Intel Core i7,0,0,Intel
Lenovo,Notebook,8,Windows,1.95,False,True,141.21199808219862,Intel Core i5,0,512,Intel
LG,Ultrabook,16,Windows,1.08,True,True,141.21199808219862,Intel Core i7,0,512,Intel
HP,Netbook,8,Windows,1.26,False,False,176.23257360658386,Intel Core i7,0,512,Intel
Acer,Notebook,4,Other,2.2,False,True,141.21199808219862,Other Intel Processor,0,0,Intel
Lenovo,Notebook,8,Windows,2.6,False,True,141.21199808219862,Intel Core i5,1000,128,Nvidia
LG,Ultrabook,8,Windows,0.98,True,True,157.3505121487356,Intel Core i7,0,512,Intel
Dell,Notebook,8,Windows,1.6,False,False,157.3505121487356,Intel Core i5,0,256,Intel
HP,Ultrabook,8,Windows,1.09,True,False,352.4651472131677,Other Intel Processor,0,240,Intel
Lenovo,Notebook,6,Windows,2.2,False,False,141.21199808219862,Intel Core i7,0,256,Nvidia
HP,Notebook,8,Windows,2.04,False,False,141.21199808219862,Intel Core i7,0,256,Nvidia
Acer,Notebook,4,Windows,2.4,False,False,141.21199808219862,Intel Core i3,1000,0,Intel
Lenovo,Notebook,4,Windows,1.44,False,False,165.6321180513006,Intel Core i5,0,128,Intel
HP,Notebook,8,Windows,1.49,False,False,165.6321180513006,Intel Core i5,0,256,Intel
MSI,Gaming,16,Windows,2.7,False,False,127.33567457123111,Intel Core i7,1000,256,Nvidia
Dell,Gaming,16,Windows,2.6,False,False,141.21199808219862,Intel Core i7,1000,128,Nvidia
MSI,Gaming,8,Windows,2.2,False,False,141.21199808219862,Intel Core i5,1000,128,Nvidia
Dell,Notebook,4,Windows,2.18,False,False,100.45466986113651,Intel Core i5,1000,0,AMD
HP,Ultrabook,8,Windows,1.84,False,False,141.21199808219862,Intel Core i7,0,256,AMD
HP,Ultrabook,8,Windows,1.39,True,False,276.053530085501,Intel Core i7,0,256,Intel
Toshiba,Notebook,16,Windows,2.4,False,True,141.21199808219862,Intel Core i7,0,256,Nvidia
Lenovo,2 in 1 Convertible,8,Windows,1.37,True,True,165.6321180513006,Intel Core i5,0,512,Intel
Dell,Notebook,4,Windows,1.95,False,False,100.45466986113651,Intel Core i5,500,0,Intel
Lenovo,Ultrabook,8,Windows,1.36,False,True,176.23257360658386,Intel Core i7,0,256,Intel
HP,Notebook,8,Windows,2.31,False,False,141.21199808219862,Intel Core i5,0,256,Intel
Dell,Notebook,4,Windows,2.18,False,False,100.45466986113651,Intel Core i5,1000,0,Intel
HP,Notebook,4,Windows,1.95,False,False,111.93520355955211,Intel Core i5,500,0,Intel
Lenovo,Notebook,4,Windows,2.2,False,False,100.45466986113651,Other Intel Processor,1000,0,Intel
HP,Ultrabook,4,Windows,1.26,False,False,176.23257360658386,Intel Core i5,500,0,Intel
HP,Notebook,4,Other,1.86,False,False,100.45466986113651,Other Intel Processor,1000,0,Intel
Lenovo,2 in 1 Convertible,16,Windows,1.3,True,True,276.053530085501,Intel Core i7,0,1000,Intel
Toshiba,Notebook,4,Windows,1.47,False,True,157.3505121487356,Intel Core i5,0,128,Intel
HP,Netbook,8,Windows,1.26,False,False,176.23257360658386,Intel Core i5,0,256,Intel
Dell,Notebook,4,Windows,2.18,False,False,100.45466986113651,Intel Core i3,1000,0,Intel
MSI,Gaming,8,Windows,2.2,False,False,141.21199808219862,Intel Core i7,1000,128,Nvidia
Dell,Ultrabook,8,Windows,1.36,False,False,157.3505121487356,Intel Core i5,0,256,Intel
Dell,Gaming,16,Windows,4.36,False,False,169.78089942830815,Intel Core i7,1000,512,Nvidia
HP,Gaming,8,Windows,2.75,False,True,127.33567457123111,Intel Core i5,1000,128,Nvidia
Asus,Notebook,4,Windows,2.8,False,False,106.11306214269258,Other Intel Processor,1000,0,Nvidia
Acer,Notebook,4,Windows,2.23,False,False,100.45466986113651,Intel Core i5,500,0,Intel
Toshiba,Notebook,8,Windows,2.2,False,False,100.45466986113651,Intel Core i5,0,256,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.1,True,True,194.94753717542463,Other Intel Processor,0,256,Intel
Lenovo,Gaming,16,Windows,2.5,False,True,141.21199808219862,AMD Processor,1000,512,AMD
Dell,Ultrabook,8,Windows,1.36,True,False,176.23257360658386,Intel Core i5,0,256,Intel
Lenovo,Notebook,8,Other,2.2,False,False,141.21199808219862,Intel Core i7,1000,0,Nvidia
Dell,Notebook,4,Windows,2.36,False,False,106.11306214269258,Intel Core i3,1000,0,AMD
Acer,Notebook,4,Other,1.68,False,False,111.93520355955211,Other Intel Processor,0,0,Intel
HP,Workstation,8,Windows,2.0,False,True,141.21199808219862,Intel Core i7,0,8,Nvidia
Dell,Ultrabook,8,Windows,1.36,False,False,157.3505121487356,Intel Core i7,0,256,Intel
Toshiba,Notebook,8,Windows,1.2,False,False,165.6321180513006,Intel Core i5,0,256,Intel
Asus,2 in 1 Convertible,8,Other,1.2,False,False,176.23257360658386,Other Intel Processor,0,0,Intel
Lenovo,Ultrabook,8,Windows,1.7,False,True,157.3505121487356,Intel Core i7,0,256,Intel
Dell,Gaming,16,Windows,4.36,False,True,254.67134914246222,Intel Core i7,1000,512,Nvidia
Dell,2 in 1 Convertible,8,Windows,1.24,True,False,165.6321180513006,Intel Core i5,0,256,Intel
HP,2 in 1 Convertible,4,Windows,1.45,True,False,135.0942111925629,Other Intel Processor,0,256,Intel
Dell,Ultrabook,8,Windows,1.3,False,False,276.053530085501,Intel Core i7,0,256,Intel
Acer,2 in 1 Convertible,4,Other,1.25,True,True,135.0942111925629,Other Intel Processor,0,0,Intel
Toshiba,Notebook,8,Windows,1.2,False,False,165.6321180513006,Intel Core i5,0,256,Intel
Lenovo,Ultrabook,8,Windows,1.36,False,True,176.23257360658386,Intel Core i5,0,256,Intel
Acer,Notebook,12,Windows,2.4,False,False,141.21199808219862,Intel Core i5,1000,128,Nvidia
Toshiba,Ultrabook,8,Windows,1.1,True,False,176.23257360658386,Intel Core i7,0,512,Intel
HP,Notebook,8,Windows,2.04,False,False,100.45466986113651,Intel Core i5,1000,0,Nvidia
Dell,Notebook,4,Other,2.25,False,False,100.45466986113651,Intel Core i3,1000,0,AMD
Dell,Notebook,4,Windows,1.9,False,False,100.45466986113651,Intel Core i5,500,0,Intel
HP,Notebook,4,Windows,2.04,False,False,141.21199808219862,Intel Core i3,500,0,Intel
Dell,Gaming,32,Windows,4.42,False,True,127.33567457123111,Intel Core i7,1000,256,Nvidia
Lenovo,Notebook,6,Windows,2.4,False,False,141.21199808219862,Intel Core i5,0,256,Nvidia
Dell,2 in 1 Convertible,16,Windows,1.22,True,False,276.053530085501,Intel Core i7,0,512,Intel
Dell,Ultrabook,8,Windows,1.5,True,False,209.8006828649808,Intel Core i7,0,256,Intel
Dell,Gaming,32,Windows,4.42,False,False,127.33567457123111,Intel Core i7,1000,256,Nvidia
Toshiba,Notebook,8,Windows,1.95,False,False,157.3505121487356,Intel Core i5,0,256,Intel
Asus,Gaming,16,Windows,2.73,False,False,127.33567457123111,Intel Core i7,1000,256,Nvidia
HP,Notebook,8,Windows,2.04,False,True,141.21199808219862,Intel Core i5,1000,128,Nvidia
Lenovo,Notebook,4,Windows,1.7,False,False,111.93520355955211,Intel Core i5,0,0,Intel
Asus,2 in 1 Convertible,16,Windows,2.3,True,False,282.42399616439724,Intel Core i7,2000,512,Nvidia
HP,Notebook,6,Windows,2.04,False,False,100.45466986113651,Intel Core i7,1000,0,Intel
Asus,Gaming,16,Windows,2.99,False,False,127.33567457123111,Intel Core i7,1000,256,Nvidia
Dell,2 in 1 Convertible,12,Windows,2.19,True,True,141.21199808219862,Intel Core i7,0,512,Intel
Toshiba,Notebook,4,Windows,1.2,False,False,165.6321180513006,Intel Core i5,0,128,Intel
Lenovo,Notebook,6,Windows,2.2,False,False,141.21199808219862,AMD Processor,0,256,AMD
Fujitsu,Notebook,4,Windows,2.3,False,False,100.45466986113651,Intel Core i5,0,256,Intel
Toshiba,Notebook,4,Windows,1.75,False,False,111.93520355955211,Intel Core i5,500,0,Intel
Dell,Notebook,4,Windows,2.25,False,False,100.45466986113651,Intel Core i5,500,0,AMD
HP,Notebook,8,Windows,2.04,False,False,141.21199808219862,Intel Core i5,1000,0,Intel
Lenovo,Gaming,8,Windows,2.5,False,True,141.21199808219862,Intel Core i7,1000,128,Nvidia
Dell,Notebook,8,Windows,2.36,False,False,100.45466986113651,Intel Core i7,1000,0,AMD
Dell,Notebook,8,Windows,1.6,False,False,157.3505121487356,Intel Core i5,0,128,Intel
HP,Netbook,8,Windows,0.97,False,False,176.23257360658386,Other Intel Processor,0,512,Intel
HP,Notebook,4,Windows,2.1,False,False,141.21199808219862,Intel Core i3,1000,128,AMD
Lenovo,Notebook,4,Other,1.9,False,False,100.45466986113651,Other Intel Processor,0,128,Intel
Lenovo,Notebook,8,Windows,2.3,False,False,141.21199808219862,Intel Core i5,0,256,Intel
Dell,2 in 1 Convertible,8,Windows,1.68,True,False,165.6321180513006,Intel Core i5,0,256,Intel
Asus,Notebook,8,Windows,1.4,False,False,276.053530085501,Intel Core i5,0,256,Intel
HP,Ultrabook,8,Windows,1.11,True,True,165.6321180513006,Intel Core i7,0,256,Intel
Acer,Notebook,4,Windows,2.4,False,False,100.45466986113651,Other Intel Processor,500,0,Intel
Asus,Gaming,16,Windows,2.5,False,False,141.21199808219862,Intel Core i7,1000,256,Nvidia
HP,Ultrabook,8,Windows,1.48,False,False,157.3505121487356,Intel Core i7,0,512,Intel
Acer,Gaming,8,Windows,2.7,False,True,141.21199808219862,Intel Core i7,1000,128,Nvidia
HP,Notebook,8,Windows,1.34,False,True,165.6321180513006,Intel Core i5,0,256,Intel
Dell,Notebook,4,Windows,2.18,False,False,100.45466986113651,Intel Core i3,0,128,Intel
HP,Notebook,4,Windows,1.64,False,False,111.93520355955211,Intel Core i5,500,0,Intel
Toshiba,Notebook,4,Windows,1.2,False,False,165.6321180513006,Intel Core i5,0,128,Intel
HP,Notebook,4,Windows,1.48,False,False,111.93520355955211,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows,1.95,False,False,157.3505121487356,Intel Core i5,0,256,Intel
HP,Ultrabook,8,Windows,1.43,False,False,157.3505121487356,Intel Core i7,0,256,Intel
HP,Notebook,8,Windows,1.64,False,False,157.3505121487356,Intel Core i5,0,256,Nvidia
HP,Notebook,4,Windows,1.64,False,False,111.93520355955211,Intel Core i3,500,0,Intel
Dell,Gaming,8,Windows,2.65,False,False,141.21199808219862,Intel Core i5,0,0,Nvidia
HP,Ultrabook,4,Windows,1.26,False,False,176.23257360658386,Intel Core i5,500,0,Intel
HP,Notebook,4,Windows,1.48,False,False,157.3505121487356,Intel Core i5,0,256,Intel
HP,Ultrabook,8,Windows,1.54,False,False,157.3505121487356,Intel Core i7,0,256,Intel
HP,Notebook,4,Windows,1.49,False,False,117.82653006268643,Intel Core i3,500,0,Intel
Toshiba,Notebook,8,Windows,1.5,False,False,117.82653006268643,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows,2.04,False,False,100.45466986113651,Intel Core i3,0,256,Intel
Lenovo,Notebook,16,Windows,2.4,False,True,254.67134914246222,Intel Core i7,0,512,Nvidia
Toshiba,Notebook,8,Windows,1.47,False,True,157.3505121487356,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows,1.43,False,False,157.3505121487356,Intel Core i7,0,256,Intel
Dell,2 in 1 Convertible,4,Windows,2.08,True,True,141.21199808219862,Intel Core i3,1000,0,Intel
Toshiba,Ultrabook,8,Windows,1.2,False,False,165.6321180513006,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows,1.11,False,True,165.6321180513006,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows,1.64,False,False,157.3505121487356,Intel Core i7,0,256,Nvidia
Dell,Notebook,8,Windows,2.09,False,False,141.21199808219862,Intel Core i5,500,0,Intel
HP,Ultrabook,4,Windows,1.26,False,False,125.36742798669837,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows,2.31,False,False,111.93520355955211,Intel Core i5,500,0,Intel
HP,Notebook,4,Windows,1.95,False,False,111.93520355955211,Intel Core i5,500,0,Intel
Dell,Ultrabook,8,Windows,1.29,True,False,276.053530085501,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows,2.63,False,False,127.33567457123111,Intel Core i5,0,256,Nvidia
HP,Notebook,4,Windows,1.64,False,False,111.93520355955211,Intel Core i5,0,256,Intel
Acer,Notebook,6,Windows,2.1,False,False,100.45466986113651,AMD Processor,1000,0,AMD
MSI,Gaming,8,Windows,2.7,False,False,127.33567457123111,Intel Core i7,1000,128,Nvidia
HP,Notebook,8,Windows,1.95,False,False,157.3505121487356,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows,1.84,False,False,141.21199808219862,Intel Core i7,0,256,Intel
HP,Ultrabook,8,Windows,1.26,False,False,176.23257360658386,Intel Core i7,0,256,Intel
HP,Notebook,4,Windows,2.04,False,False,100.45466986113651,Intel Core i5,500,0,Intel
Toshiba,Ultrabook,8,Windows,1.47,False,True,157.3505121487356,Intel Core i7,0,256,Intel
Dell,Notebook,8,Windows,2.09,False,False,141.21199808219862,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows,1.64,False,False,157.3505121487356,Intel Core i5,0,256,Intel
Lenovo,2 in 1 Convertible,4,Windows,1.8,True,True,141.21199808219862,Intel Core i7,0,256,Intel
Vero,Notebook,2,Windows,1.45,False,False,111.93520355955211,Other Intel Processor,0,0,Intel
Toshiba,Notebook,16,Windows,2.4,False,True,141.21199808219862,Intel Core i7,0,256,Nvidia
Lenovo,Notebook,8,Windows,2.3,False,False,141.21199808219862,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows,1.54,False,False,157.3505121487356,Intel Core i5,500,0,Intel
HP,Notebook,8,Windows,1.84,False,False,141.21199808219862,Intel Core i5,500,256,Intel
HP,Notebook,8,Windows,1.43,False,False,157.3505121487356,Intel Core i5,0,256,Intel
MSI,Gaming,16,Windows,3.78,False,True,127.33567457123111,Intel Core i7,1000,256,Nvidia
Lenovo,Gaming,16,Windows,4.6,False,True,127.33567457123111,Intel Core i7,1000,128,Nvidia
Asus,Netbook,4,Other,1.2,False,False,135.0942111925629,Other Intel Processor,0,0,Intel
Lenovo,Notebook,16,Windows,1.1,False,True,209.8006828649808,Intel Core i7,0,256,Intel
HP,Notebook,8,Windows,1.91,False,True,141.21199808219862,Intel Core i7,1000,0,Nvidia
Dell,2 in 1 Convertible,8,Windows,2.3,True,True,141.21199808219862,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows,2.04,False,False,100.45466986113651,Intel Core i5,0,256,Intel
Dell,Ultrabook,16,Windows,1.2,True,False,276.053530085501,Intel Core i7,0,1000,Intel
HP,Notebook,4,Windows,2.31,False,False,100.45466986113651,Intel Core i3,500,0,Intel
HP,Notebook,4,Other,1.96,False,False,100.45466986113651,Intel Core i5,500,0,Intel
Acer,Notebook,8,Windows,2.4,False,False,100.45466986113651,AMD Processor,1000,0,AMD
Dell,2 in 1 Convertible,12,Windows,1.6,True,True,165.6321180513006,Intel Core i7,0,256,Intel
MSI,Gaming,16,Windows,2.94,False,False,141.21199808219862,Intel Core i7,1000,256,Nvidia
HP,Notebook,8,Windows,2.04,False,False,141.21199808219862,Intel Core i7,0,256,Intel
Asus,Gaming,16,Other,4.0,False,True,127.33567457123111,Intel Core i7,1000,0,Nvidia
Dell,Notebook,4,Windows,2.25,False,False,141.21199808219862,Intel Core i5,1000,0,Intel
Dell,Notebook,16,Windows,2.32,False,False,141.21199808219862,Intel Core i7,2000,0,AMD
MSI,Gaming,16,Windows,1.8,False,False,141.21199808219862,Intel Core i7,1000,256,Nvidia
Dell,Ultrabook,8,Windows,1.29,False,False,165.6321180513006,Intel Core i7,0,256,Intel
Asus,Gaming,64,Windows,3.58,False,True,127.33567457123111,Intel Core i7,0,1000,Nvidia
Dell,2 in 1 Convertible,8,Windows,1.62,True,False,165.6321180513006,Intel Core i7,0,256,Intel
Dell,Gaming,16,Windows,3.21,False,False,282.42399616439724,Intel Core i7,1000,256,Nvidia
Apple,Ultrabook,8,Mac,0.92,False,True,226.41554716935852,Other Intel Processor,0,0,Intel
Dell,Notebook,4,Windows,2.06,False,False,100.45466986113651,Intel Core i3,500,0,Intel
HP,Notebook,4,Windows,2.31,False,False,100.45466986113651,Intel Core i5,500,0,Intel
HP,Ultrabook,8,Windows,1.26,False,False,176.23257360658386,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows,1.49,False,False,165.6321180513006,Intel Core i7,0,256,Intel
Lenovo,Ultrabook,8,Windows,1.3,True,True,176.23257360658386,Intel Core i7,0,256,Intel
Lenovo,Notebook,8,Windows,3.0,False,False,106.11306214269258,Intel Core i5,1000,0,AMD
Lenovo,Notebook,4,Windows,2.3,False,True,141.21199808219862,Intel Core i5,1000,0,Nvidia
MSI,Gaming,16,Windows,3.78,False,False,127.33567457123111,Intel Core i7,1000,256,Nvidia
Lenovo,Notebook,4,Windows,2.1,False,False,100.45466986113651,Intel Core i5,500,0,Intel
HP,Notebook,4,Windows,2.31,False,False,141.21199808219862,Intel Core i5,500,0,Intel
Lenovo,Ultrabook,8,Windows,0.99,True,True,234.9767648087785,Other Intel Processor,0,512,Intel
Lenovo,Gaming,32,Windows,4.6,False,True,127.33567457123111,Intel Core i7,0,512,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,0.69,True,True,224.17380907857276,Other Intel Processor,0,0,Intel
HP,Ultrabook,16,Windows,1.3,False,True,331.2642361026012,Intel Core i7,0,512,Intel
Dell,Notebook,8,Windows,2.18,False,False,141.21199808219862,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows,1.54,False,False,157.3505121487356,Intel Core i5,500,0,Intel
HP,Workstation,8,Windows,1.9,False,False,141.21199808219862,Intel Core i7,0,256,AMD
Lenovo,Notebook,8,Windows,1.7,False,False,157.3505121487356,Intel Core i5,0,180,Intel
HP,Notebook,4,Other,1.29,False,False,276.053530085501,Other Intel Processor,0,0,Intel
Acer,Notebook,4,Windows,2.4,False,False,100.45466986113651,AMD Processor,500,0,AMD
Dell,Notebook,4,Other,2.2,False,False,100.45466986113651,Other Intel Processor,500,0,Intel
HP,Notebook,4,Other,1.86,False,False,100.45466986113651,Intel Core i3,1000,0,Intel
Asus,Gaming,8,Windows,2.7,False,True,127.33567457123111,Intel Core i7,1000,256,Nvidia
Dell,Ultrabook,4,Windows,1.4,False,True,165.6321180513006,Intel Core i5,0,256,AMD
HP,Netbook,4,Windows,2.4,False,False,125.36742798669837,Intel Core i5,0,128,Intel
Acer,Notebook,8,Windows,2.4,False,False,141.21199808219862,Intel Core i5,1000,256,Nvidia
Dell,Notebook,8,Windows,2.36,False,False,141.21199808219862,Intel Core i5,1000,0,AMD
MSI,Gaming,8,Windows,2.6,False,False,127.33567457123111,Intel Core i7,0,256,Nvidia
HP,Notebook,4,Windows,1.96,False,False,100.45466986113651,Other Intel Processor,1000,0,Intel
Asus,Gaming,16,Windows,4.3,False,True,127.33567457123111,Intel Core i7,1000,128,Nvidia
Dell,Ultrabook,4,Windows,1.5,False,False,125.36742798669837,Intel Core i3,500,0,Intel
Dell,Ultrabook,4,Windows,1.5,False,False,125.36742798669837,Intel Core i3,0,128,Intel
Acer,Notebook,4,Other,2.2,False,False,100.45466986113651,Other Intel Processor,0,16,Intel
HP,Workstation,8,Windows,3.0,False,True,127.33567457123111,Intel Core i7,1000,0,AMD
Lenovo,Gaming,16,Windows,2.4,False,False,141.21199808219862,Intel Core i7,0,512,Nvidia
Dell,Ultrabook,8,Windows,1.5,False,False,125.36742798669837,Intel Core i5,0,256,Intel
MSI,Gaming,8,Windows,2.9,False,False,127.33567457123111,Intel Core i7,1000,128,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,2.1,True,True,141.21199808219862,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows,2.1,False,False,141.21199808219862,AMD Processor,1000,0,AMD
Asus,Gaming,16,Windows,2.59,False,True,141.21199808219862,Intel Core i7,1000,128,Nvidia
HP,Notebook,8,Windows,1.16,True,False,276.053530085501,Other Intel Processor,0,256,Intel
Dell,Notebook,4,Windows,2.24,False,False,100.45466986113651,Intel Core i5,500,0,AMD
Lenovo,Notebook,4,Windows,2.1,False,False,100.45466986113651,Intel Core i3,0,128,Intel
HP,Ultrabook,8,Windows,1.16,False,False,165.6321180513006,Intel Core i7,0,512,Intel
Lenovo,2 in 1 Convertible,4,Other,0.69,True,True,224.17380907857276,Other Intel Processor,0,0,Intel
Dell,Ultrabook,8,Windows,1.23,False,False,165.6321180513006,Intel Core i7,0,256,Intel
Lenovo,Gaming,16,Windows,4.6,False,True,127.33567457123111,Intel Core i7,0,256,Nvidia
Razer,Ultrabook,8,Windows,1.25,True,False,352.4651472131677,Intel Core i7,0,256,Intel
Toshiba,Ultrabook,16,Windows,1.05,False,False,165.6321180513006,Intel Core i7,0,512,Intel
Asus,Gaming,8,Windows,3.52,False,False,127.33567457123111,Intel Core i7,1000,128,Nvidia
Vero,Notebook,4,Windows,1.35,False,False,165.6321180513006,Other Intel Processor,0,0,Intel
HP,Notebook,8,Windows,1.16,False,False,165.6321180513006,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows,1.43,False,False,157.3505121487356,Intel Core i5,0,256,Intel
Dell,Notebook,4,Other,2.09,False,False,100.45466986113651,Intel Core i5,500,0,Intel
Asus,Notebook,4,Windows,2.0,False,False,100.45466986113651,Intel Core i3,1000,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.8,True,True,157.3505121487356,Intel Core i7,0,256,Intel
Lenovo,2 in 1 Convertible,4,Windows,0.69,True,True,224.17380907857276,Other Intel Processor,0,0,Intel
HP,Ultrabook,8,Windows,1.26,False,False,125.36742798669837,Intel Core i5,0,256,Intel
Lenovo,Gaming,8,Other,2.4,False,True,141.21199808219862,Intel Core i5,1000,128,Nvidia
HP,Gaming,8,Windows,3.35,False,True,127.33567457123111,Intel Core i5,1000,128,Nvidia
